[2016-05-06 10:01:15,062][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]13902
[2016-05-06 13:58:33,703][DEBUG]13912
[2016-05-06 13:58:33,703][DEBUG]5912
[2016-05-06 13:58:33,703][DEBUG]6912
[2016-05-06 13:58:33,703][DEBUG]143032
[2016-05-06 13:58:33,703][DEBUG]13822
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]184176
[2016-05-06 13:58:33,703][DEBUG]184177
[2016-05-06 13:58:33,703][DEBUG]184178
[2016-05-06 13:58:33,703][DEBUG]184179
[2016-05-06 13:58:33,703][DEBUG]184180
[2016-05-06 13:58:33,703][DEBUG]184182
[2016-05-06 13:58:33,703][DEBUG]184183
[2016-05-06 13:58:33,703][DEBUG]184184
[2016-05-06 13:59:20,000][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 13:59:21,328][DEBUG]数据库为空
[2016-05-06 14:03:10,218][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 14:03:11,875][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]13902
[2016-05-06 14:03:11,906][DEBUG]13912
[2016-05-06 14:03:11,906][DEBUG]5912
[2016-05-06 14:03:11,906][DEBUG]6912
[2016-05-06 14:03:11,906][DEBUG]143032
[2016-05-06 14:03:11,906][DEBUG]13822
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]1111
[2016-05-06 14:03:11,906][DEBUG]184176
[2016-05-06 14:03:11,906][DEBUG]184177
[2016-05-06 14:03:11,906][DEBUG]184178
[2016-05-06 14:03:11,906][DEBUG]184179
[2016-05-06 14:03:11,906][DEBUG]184180
[2016-05-06 14:03:11,906][DEBUG]184182
[2016-05-06 14:03:11,906][DEBUG]184183
[2016-05-06 14:03:11,906][DEBUG]184184
[2016-05-06 14:03:23,359][DEBUG]Load ok !
[2016-05-06 14:04:56,828][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]13902
[2016-05-06 14:04:59,765][DEBUG]13912
[2016-05-06 14:04:59,765][DEBUG]5912
[2016-05-06 14:04:59,765][DEBUG]6912
[2016-05-06 14:04:59,765][DEBUG]143032
[2016-05-06 14:04:59,765][DEBUG]13822
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]1111
[2016-05-06 14:04:59,765][DEBUG]184176
[2016-05-06 14:04:59,765][DEBUG]184177
[2016-05-06 14:04:59,765][DEBUG]184178
[2016-05-06 14:04:59,765][DEBUG]184179
[2016-05-06 14:04:59,765][DEBUG]184180
[2016-05-06 14:04:59,765][DEBUG]184182
[2016-05-06 14:04:59,765][DEBUG]184183
[2016-05-06 14:04:59,765][DEBUG]184184
[2016-05-06 14:06:16,125][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]13902
[2016-05-06 14:06:19,750][DEBUG]13912
[2016-05-06 14:06:19,750][DEBUG]5912
[2016-05-06 14:06:19,750][DEBUG]6912
[2016-05-06 14:06:19,750][DEBUG]143032
[2016-05-06 14:06:19,750][DEBUG]13822
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]1111
[2016-05-06 14:06:19,750][DEBUG]184176
[2016-05-06 14:06:19,750][DEBUG]184177
[2016-05-06 14:06:19,750][DEBUG]184178
[2016-05-06 14:06:19,750][DEBUG]184179
[2016-05-06 14:06:19,750][DEBUG]184180
[2016-05-06 14:06:19,750][DEBUG]184182
[2016-05-06 14:06:19,750][DEBUG]184183
[2016-05-06 14:06:19,750][DEBUG]184184
[2016-05-06 14:07:15,546][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 14:07:32,421][ERROR]获取订单数据 出错：找不到文件 'E:\Andrew\打印机\Projects\Simcpa\Simcpa\Simcpa\bin\Debug\Data\Simcpa.mdb'。
[2016-05-06 14:07:43,859][ERROR]创建数据库表 出错：服务器出现意外情况。 (异常来自 HRESULT:0x80010105 (RPC_E_SERVERFAULT))
[2016-05-06 14:07:43,921][WARN ]连接服务器失败，异常信息: 由于系统缓冲区空间不足或列队已满，不能执行套接字上的操作。 101.200.175.155:7891
[2016-05-06 14:07:58,921][DEBUG]正在shutdown
[2016-05-06 14:07:58,921][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 14:07:58,921][DEBUG]正在关闭client
[2016-05-06 14:07:59,921][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 14:08:09,937][WARN ]连接服务器失败，异常信息: 由于系统缓冲区空间不足或列队已满，不能执行套接字上的操作。 101.200.175.155:7891
[2016-05-06 14:08:24,937][DEBUG]正在shutdown
[2016-05-06 14:08:24,937][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 14:08:24,937][DEBUG]正在关闭client
[2016-05-06 14:08:25,937][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 14:08:35,937][WARN ]连接服务器失败，异常信息: 由于系统缓冲区空间不足或列队已满，不能执行套接字上的操作。 101.200.175.155:7891
[2016-05-06 14:08:50,937][DEBUG]正在shutdown
[2016-05-06 14:08:50,937][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 14:08:50,937][DEBUG]正在关闭client
[2016-05-06 14:08:51,937][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 14:09:01,937][WARN ]连接服务器失败，异常信息: 由于系统缓冲区空间不足或列队已满，不能执行套接字上的操作。 101.200.175.155:7891
[2016-05-06 14:09:16,937][DEBUG]正在shutdown
[2016-05-06 14:09:16,937][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 14:09:16,937][DEBUG]正在关闭client
[2016-05-06 14:09:17,937][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 14:09:27,937][WARN ]连接服务器失败，异常信息: 由于系统缓冲区空间不足或列队已满，不能执行套接字上的操作。 101.200.175.155:7891
[2016-05-06 14:09:42,953][DEBUG]正在shutdown
[2016-05-06 14:09:42,953][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 14:09:42,953][DEBUG]正在关闭client
[2016-05-06 14:09:43,953][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 14:09:53,968][WARN ]连接服务器失败，异常信息: 由于系统缓冲区空间不足或列队已满，不能执行套接字上的操作。 101.200.175.155:7891
[2016-05-06 14:10:08,984][DEBUG]正在shutdown
[2016-05-06 14:10:08,984][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 14:10:08,984][DEBUG]正在关闭client
[2016-05-06 14:10:09,984][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 14:10:19,984][WARN ]连接服务器失败，异常信息: 由于系统缓冲区空间不足或列队已满，不能执行套接字上的操作。 101.200.175.155:7891
[2016-05-06 14:10:34,984][DEBUG]正在shutdown
[2016-05-06 14:10:34,984][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 14:10:34,984][DEBUG]正在关闭client
[2016-05-06 14:10:35,984][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 14:10:45,984][WARN ]连接服务器失败，异常信息: 由于系统缓冲区空间不足或列队已满，不能执行套接字上的操作。 101.200.175.155:7891
[2016-05-06 14:11:00,984][DEBUG]正在shutdown
[2016-05-06 14:11:00,984][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 14:11:00,984][DEBUG]正在关闭client
[2016-05-06 14:11:01,984][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 14:11:11,984][WARN ]连接服务器失败，异常信息: 由于系统缓冲区空间不足或列队已满，不能执行套接字上的操作。 101.200.175.155:7891
[2016-05-06 14:11:26,984][DEBUG]正在shutdown
[2016-05-06 14:11:26,984][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 14:11:26,984][DEBUG]正在关闭client
[2016-05-06 14:11:27,984][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 14:11:37,984][WARN ]连接服务器失败，异常信息: 由于系统缓冲区空间不足或列队已满，不能执行套接字上的操作。 101.200.175.155:7891
[2016-05-06 14:11:53,000][DEBUG]正在shutdown
[2016-05-06 14:11:53,000][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 14:11:53,000][DEBUG]正在关闭client
[2016-05-06 14:11:54,015][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 14:12:04,015][WARN ]连接服务器失败，异常信息: 由于系统缓冲区空间不足或列队已满，不能执行套接字上的操作。 101.200.175.155:7891
[2016-05-06 14:12:12,500][DEBUG]正在shutdown
[2016-05-06 14:12:12,515][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 14:12:12,515][DEBUG]正在关闭client
[2016-05-06 14:12:14,015][DEBUG]Load ok !
[2016-05-06 14:57:39,015][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 14:57:53,390][ERROR]获取订单数据 出错：Microsoft Jet 数据库引擎找不到输入表或查询 'Simcpa'。 确定它是否存在，以及它的名称的拼写是否正确。
[2016-05-06 15:09:53,859][DEBUG]数据库已经存在: E:\Andrew\打印机\Projects\Simcpa\Simcpa\Simcpa\bin\Debug\Data\Simcpa.mdb
[2016-05-06 15:09:54,078][ERROR]创建数据库表 出错：服务器出现意外情况。 (异常来自 HRESULT:0x80010105 (RPC_E_SERVERFAULT))
[2016-05-06 15:09:54,109][DEBUG]正在同步打印机配置信息
[2016-05-06 15:09:54,390][DEBUG]同步打印机配置信息完成
[2016-05-06 15:09:54,390][DEBUG]Load ok !
[2016-05-06 15:09:54,437][DEBUG]printer info received response
[2016-05-06 15:11:53,218][DEBUG]recv counter: 8, err counter: 0
[2016-05-06 15:11:58,203][DEBUG]正在关闭Reader
[2016-05-06 15:11:58,203][DEBUG]正在关闭writer
[2016-05-06 15:11:58,203][DEBUG]正在shutdown
[2016-05-06 15:11:58,203][DEBUG]正在关闭client
[2016-05-06 15:11:59,328][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:12:10,453][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:12:25,453][DEBUG]正在shutdown
[2016-05-06 15:12:25,453][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:12:25,453][DEBUG]正在关闭client
[2016-05-06 15:12:26,453][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:12:37,609][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:12:52,609][DEBUG]正在shutdown
[2016-05-06 15:12:52,609][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:12:52,609][DEBUG]正在关闭client
[2016-05-06 15:12:53,609][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:13:04,515][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:13:19,515][DEBUG]正在shutdown
[2016-05-06 15:13:19,515][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:13:19,515][DEBUG]正在关闭client
[2016-05-06 15:13:20,515][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:13:31,656][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:13:46,656][DEBUG]正在shutdown
[2016-05-06 15:13:46,656][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:13:46,656][DEBUG]正在关闭client
[2016-05-06 15:13:47,656][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:13:58,656][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:14:13,656][DEBUG]正在shutdown
[2016-05-06 15:14:13,656][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:14:13,656][DEBUG]正在关闭client
[2016-05-06 15:14:14,656][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:14:25,671][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:14:40,671][DEBUG]正在shutdown
[2016-05-06 15:14:40,671][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:14:40,671][DEBUG]正在关闭client
[2016-05-06 15:14:41,671][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:14:52,578][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:15:07,578][DEBUG]正在shutdown
[2016-05-06 15:15:07,578][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:15:07,578][DEBUG]正在关闭client
[2016-05-06 15:15:08,578][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:15:19,484][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:15:34,484][DEBUG]正在shutdown
[2016-05-06 15:15:34,484][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:15:34,484][DEBUG]正在关闭client
[2016-05-06 15:15:35,484][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:15:46,390][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:16:01,390][DEBUG]正在shutdown
[2016-05-06 15:16:01,390][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:16:01,390][DEBUG]正在关闭client
[2016-05-06 15:16:02,390][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:16:13,625][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:16:28,625][DEBUG]正在shutdown
[2016-05-06 15:16:28,625][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:16:28,625][DEBUG]正在关闭client
[2016-05-06 15:16:29,625][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:16:40,750][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:16:55,750][DEBUG]正在shutdown
[2016-05-06 15:16:55,750][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:16:55,750][DEBUG]正在关闭client
[2016-05-06 15:16:56,750][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:17:07,875][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:17:22,890][DEBUG]正在shutdown
[2016-05-06 15:17:22,890][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:17:22,890][DEBUG]正在关闭client
[2016-05-06 15:17:23,890][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:17:35,062][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:17:50,062][DEBUG]正在shutdown
[2016-05-06 15:17:50,062][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:17:50,062][DEBUG]正在关闭client
[2016-05-06 15:17:51,062][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:18:02,046][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:18:17,046][DEBUG]正在shutdown
[2016-05-06 15:18:17,046][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:18:17,046][DEBUG]正在关闭client
[2016-05-06 15:18:18,046][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:18:28,953][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:18:43,953][DEBUG]正在shutdown
[2016-05-06 15:18:43,953][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:18:43,953][DEBUG]正在关闭client
[2016-05-06 15:18:44,953][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:18:55,843][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:19:10,843][DEBUG]正在shutdown
[2016-05-06 15:19:10,843][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:19:10,843][DEBUG]正在关闭client
[2016-05-06 15:19:11,843][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:19:22,859][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:19:37,859][DEBUG]正在shutdown
[2016-05-06 15:19:37,859][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:19:37,859][DEBUG]正在关闭client
[2016-05-06 15:19:38,859][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:19:49,437][DEBUG]正在同步打印机配置信息
[2016-05-06 15:19:49,546][DEBUG]同步打印机配置信息完成
[2016-05-06 15:19:49,656][DEBUG]printer info received response
[2016-05-06 15:19:51,078][DEBUG]recv counter: 1, err counter: 0
[2016-05-06 15:19:56,062][DEBUG]正在关闭Reader
[2016-05-06 15:19:56,062][DEBUG]正在关闭writer
[2016-05-06 15:19:56,062][DEBUG]正在shutdown
[2016-05-06 15:19:56,062][DEBUG]正在关闭client
[2016-05-06 15:19:57,062][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:20:08,046][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:20:23,046][DEBUG]正在shutdown
[2016-05-06 15:20:23,046][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:20:23,046][DEBUG]正在关闭client
[2016-05-06 15:20:24,046][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:20:35,234][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:20:50,234][DEBUG]正在shutdown
[2016-05-06 15:20:50,234][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:20:50,234][DEBUG]正在关闭client
[2016-05-06 15:20:51,234][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:21:02,234][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:21:17,234][DEBUG]正在shutdown
[2016-05-06 15:21:17,234][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
[2016-05-06 15:21:17,234][DEBUG]正在关闭client
[2016-05-06 15:21:18,234][WARN ]连接服务器失败，异常信息: 未将对象引用设置到对象的实例。
[2016-05-06 15:21:29,359][WARN ]连接服务器失败，异常信息: 由于目标机器积极拒绝，无法连接。 101.200.175.155:7891
[2016-05-06 15:21:44,375][DEBUG]正在shutdown
[2016-05-06 15:21:44,375][WARN ]正在shutdown出现异常：由于套接字没有连接并且(当使用一个 sendto 调用发送数据报套接字时)没有提供地址，发送或接收数据的请求没有被接受。
